"Duration_MLA_B1_IncomeStatement","OrganizationID_MLA_B1_IncomeStatement","ParentOrganizationID_MLA_B1_IncomeStatement","IndustryType_MLA_B1_IncomeStatement","OrgType_MLA_B1_IncomeStatement","TaxStatus_MLA_B1_IncomeStatement","ReportingType_MLA_B1_IncomeStatement","CurrentRating_MLA_B1_IncomeStatement","ReportingYear_MLA_B1_IncomeStatement","ReportingRegion_MLA_B1_IncomeStatement","ReportingLocalRegion_MLA_B1_IncomeStatement","ProfitNonFinancial_Income","InterestReceivable_Income","InterestPayable_Income","NetInterestReceivable_Income","FeesReceivable_Income","ProfitsOnDealing_Income","Other_Income","Total_Income","StaffCosts_Expenditure","FeesPayable_Expenditure","Occupancy_Expenditure","OtherOperatingExpenses_Expenditure","OtherExpenses_Expenditure","Total_Expenditure","OperatingProfit_MLA_B1_IncomeStatement","Provisions_MLA_B1_IncomeStatement","Taxation_MLA_B1_IncomeStatement","MinorityInterests_MLA_B1_IncomeStatement","Profit_MLA_B1_IncomeStatement","Dividends_MLA_B1_IncomeStatement","RetainedProfit_MLA_B1_IncomeStatement"
"12.00","US7552Z","","IND","LLC","C","BOARD","A1","2017.00","USA","NY","3584960.01","0","0","0","0","7169920.02","0","10754880.03","0","0","0","0","10649047.28","10649047.28","105832.75","0","21166.55","107548.8","192215","9610.75","182604.25"
"12.00","US7553Z","","IND","LLC","C","BOARD","A1","2017.00","USA","NY","3973474.37","0","0","0","0","7946948.75","0","11920423.12","0","0","0","0","11252977.16","11252977.16","667445.96","0","133489.19","119204.23","653161","32658.05","620502.95"
"12.00","US7554Z","","IND","LLC","C","BOARD","A1","2017.00","USA","NY","4412880.07","0","0","0","0","8825760.14","0","13238640.21","0","0","0","0","13091060.71","13091060.71","147579.5","0","29515.9","132386.4","250450","12522.5","237927.5"
"12.00","US7703Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","1318173.65","0","0","0","0","2636347.29","0","3954520.94","0","0","0","0","3108331.2","3108331.2","846189.74","0","169237.95","39545.21","716497","35824.85","680672.15"
"12.00","US7704Z","","SOF","LLC","C","BOARD","Ba1","2017.00","USA","NY","310515.16","0","0","0","0","621030.32","0","931545.49","0","0","0","0","11943.56","11943.56","919601.93","0","183920.39","9315.45","744997","37249.85","707747.15"
"12.00","US7792Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","192266.02","0","0","0","0","384532.05","0","576798.07","0","0","0","0","362506.8","362506.8","214291.27","0","42858.25","5767.98","177201","8860.05","168340.95"
"12.00","US7793Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","1428960.63","0","0","0","0","2857921.26","0","4286881.89","0","0","0","0","3719761.67","3719761.67","567120.23","0","113424.05","42868.82","496565","24828.25","471736.75"
"12.00","US7794Z","","FIN","LLC","C","BOARD","A1","2017.00","USA","NY","2621386.57","0","0","0","0","5242773.14","0","7864159.71","0","0","0","0","7798474.2","7798474.2","65685.5","0","13137.1","78641.6","131190","6559.5","124630.5"
"12.00","US7859Z","","FIN","LLC","C","BOARD","C","2017.00","USA","NY","2850415.78","0","0","0","0","5700831.55","0","8551247.33","0","0","0","0","7688150.42","7688150.42","863096.91","0","172619.38","85512.47","775990","38799.5","737190.5"
"12.00","US7876Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","NY","877171.79","0","0","0","0","1754343.58","0","2631515.37","0","0","0","0","2086706.81","2086706.81","544808.56","0","108961.71","26315.15","462162","23108.1","439053.9"
"12.00","US7877Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","NY","2034936.65","0","0","0","0","4069873.3","0","6104809.95","0","0","0","0","5647960.08","5647960.08","456849.88","0","91369.98","61048.1","426528","21326.4","405201.6"
"12.00","US7878Z","","IND","LLC","C","BOARD","Ba1","2017.00","USA","NY","2243345.06","0","0","0","0","4486690.11","0","6730035.17","0","0","0","0","5694636.86","5694636.86","1035398.31","0","207079.66","67300.35","895619","44780.95","850838.05"
"12.00","US7897Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","3748858.83","0","0","0","0","7497717.65","0","11246576.48","0","0","0","0","10982386.18","10982386.18","264190.29","0","52838.06","112465.76","323818","16190.9","307627.1"
"12.00","US7898Z","","IND","LLC","C","BOARD","C","2017.00","USA","NY","2297171.39","0","0","0","0","4594342.79","0","6891514.18","0","0","0","0","6000036.86","6000036.86","891477.32","0","178295.46","68915.14","782097","39104.85","742992.15"
"12.00","US7899Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","NY","1582944.85","0","0","0","0","3165889.7","0","4748834.55","0","0","0","0","4393224.98","4393224.98","355609.57","0","71121.91","47488.35","331976","16598.8","315377.2"
"12.00","US7900Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","NY","2036064.67","0","0","0","0","4072129.33","0","6108194","0","0","0","0","5872968.92","5872968.92","235225.08","0","47045.02","61081.94","249262","12463.1","236798.9"
"12.00","US7901Z","","FIN","LLC","C","BOARD","Ba1","2017.00","USA","NY","1694377.63","0","0","0","0","3388755.25","0","5083132.88","0","0","0","0","4690118.29","4690118.29","393014.59","0","78602.92","50831.33","365243","18262.15","346980.85"
"12.00","US7990Z","","SOF","LLC","C","BOARD","C","2017.00","USA","NY","2005759.27","0","0","0","0","4011518.54","0","6017277.81","0","0","0","0","5550862.53","5550862.53","466415.28","0","93283.06","60172.78","433305","21665.25","411639.75"
"12.00","US3535Z","","SOF","LLC","C","BOARD","C","2018.00","USA","NY","718532.81","0","0","0","0","1437065.61","0","2155598.42","0","0","0","0","1031418.4","1031418.4","1124180.02","0","224836","21555.98","920900","46045","874855"
"12.00","US3536Z","","SOF","LLC","C","BOARD","C","2018.00","USA","NY","2016369.62","0","0","0","0","4032739.24","0","6049108.87","0","0","0","0","5717833.98","5717833.98","331274.89","0","66254.98","60491.09","325511","16275.55","309235.45"
"12.00","US3568Z","","IND","LLC","C","BOARD","C","2018.00","USA","NY","486910.01","0","0","0","0","973820.02","0","1460730.02","0","0","0","0","770666.65","770666.65","690063.37","0","138012.67","14607.3","566658","28332.9","538325.1"
"12.00","US3569Z","","IND","LLC","C","BOARD","C","2018.00","USA","NY","2233129.03","0","0","0","0","4466258.05","0","6699387.08","0","0","0","0","6360664.42","6360664.42","338722.66","0","67744.53","66993.87","337972","16898.6","321073.4"
"12.00","US3570Z","","IND","LLC","C","BOARD","C","2018.00","USA","NY","806113.93","0","0","0","0","1612227.87","0","2418341.8","0","0","0","0","1658653.58","1658653.58","759688.23","0","151937.65","24183.42","631934","31596.7","600337.3"
"12.00","US3571Z","","IND","LLC","C","BOARD","C","2018.00","USA","NY","2175350.47","0","0","0","0","4350700.94","0","6526051.41","0","0","0","0","5628355.8","5628355.8","897695.61","0","179539.12","65260.51","783417","39170.85","744246.15"
"12.00","US3572Z","","IND","LLC","C","BOARD","C","2018.00","USA","NY","1328359.29","0","0","0","0","2656718.59","0","3985077.88","0","0","0","0","3731798.85","3731798.85","253279.03","0","50655.81","39850.78","242474","12123.7","230350.3"
"12.00","US3655Z","","FIN","LLC","C","BOARD","C","2018.00","USA","NY","541922.5","0","0","0","0","1083845","0","1625767.5","0","0","0","0","602030.84","602030.84","1023736.66","0","204747.33","16257.68","835247","41762.35","793484.65"
"12.00","US3784Z","","SOF","LLC","C","BOARD","A1","2018.00","USA","NY","2044963.09","0","0","0","0","4089926.19","0","6134889.28","0","0","0","0","5185510.4","5185510.4","949378.88","0","189875.78","61348.89","820852","41042.6","779809.4"
"12.00","US3785Z","","SOF","LLC","C","BOARD","A1","2018.00","USA","NY","2365816.19","0","0","0","0","4731632.38","0","7097448.58","0","0","0","0","6464246.68","6464246.68","633201.89","0","126640.38","70974.49","577536","28876.8","548659.2"
"12.00","US3892Z","","IND","LLC","C","BOARD","A1","2018.00","USA","NY","963014.76","0","0","0","0","1926029.52","0","2889044.29","0","0","0","0","2731656.09","2731656.09","157388.2","0","31477.64","28890.44","154801","7740.05","147060.95"
"12.00","US3915Z","","IND","LLC","C","BOARD","Ba1","2018.00","USA","NY","154910.37","0","0","0","0","309820.74","0","464731.11","0","0","0","0","148469","148469","316262.11","0","63252.42","4647.31","257657","12882.85","244774.15"
"12.00","US3917Z","","IND","LLC","C","BOARD","Ba1","2018.00","USA","NY","425017.37","0","0","0","0","850034.74","0","1275052.11","0","0","0","0","810956.51","810956.51","464095.6","0","92819.12","12750.52","384027","19201.35","364825.65"
"12.00","US3921Z","","FIN","LLC","C","BOARD","A1","2018.00","USA","NY","1021425.94","0","0","0","0","2042851.87","0","3064277.81","0","0","0","0","2907022.53","2907022.53","157255.28","0","31451.06","30642.78","156447","7822.35","148624.65"
"12.00","US3922Z","","FIN","LLC","C","BOARD","A1","2018.00","USA","NY","1342162.65","0","0","0","0","2684325.29","0","4026487.94","0","0","0","0","3230337.79","3230337.79","796150.15","0","159230.03","40264.88","677185","33859.25","643325.75"
"12.00","US3923Z","","FIN","LLC","C","BOARD","A1","2018.00","USA","NY","2429392.16","0","0","0","0","4858784.31","0","7288176.47","0","0","0","0","6563581.18","6563581.18","724595.29","0","144919.06","72881.76","652558","32627.9","619930.1"
"12.00","US3951Z","","SOF","LLC","C","BOARD","Ba1","2018.00","USA","NY","2502291.9","0","0","0","0","5004583.8","0","7506875.7","0","0","0","0","7449376.64","7449376.64","57499.05","0","11499.81","75068.76","121068","6053.4","115014.6"
"12.00","US3952Z","","SOF","LLC","C","BOARD","Ba1","2018.00","USA","NY","3614003.98","0","0","0","0","7228007.96","0","10842011.94","0","0","0","0","10040820.84","10040820.84","801191.1","0","160238.22","108420.12","749373","37468.65","711904.35"
"12.00","US3953Z","","SOF","LLC","C","BOARD","Ba1","2018.00","USA","NY","2513277.95","0","0","0","0","5026555.9","0","7539833.85","0","0","0","0","6587328.02","6587328.02","952505.83","0","190501.17","75398.34","837403","41870.15","795532.85"
"12.00","US3981Z","","FIN","LLC","C","BOARD","Ba1","2018.00","USA","NY","1704530.61","0","0","0","0","3409061.22","0","5113591.83","0","0","0","0","4300027.98","4300027.98","813563.85","0","162712.77","51135.92","701987","35099.35","666887.65"
"12.00","US4012Z","","IND","LLC","C","BOARD","Ba1","2018.00","USA","NY","1574598.41","0","0","0","0","3149196.83","0","4723795.24","0","0","0","0","3697182.68","3697182.68","1026612.56","0","205322.51","47237.95","868528","43426.4","825101.6"
"12.00","US4013Z","","IND","LLC","C","BOARD","Ba1","2018.00","USA","NY","1774828.98","0","0","0","0","3549657.96","0","5324486.94","0","0","0","0","4278603.02","4278603.02","1045883.91","0","209176.78","53244.87","889952","44497.6","845454.4"
"12.00","US4014Z","","IND","LLC","C","BOARD","Ba1","2018.00","USA","NY","2772369.94","0","0","0","0","5544739.88","0","8317109.81","0","0","0","0","8111186.19","8111186.19","205923.63","0","41184.73","83171.1","247910","12395.5","235514.5"
"12.00","US4160Z","","SOF","LLC","C","BOARD","C","2018.00","USA","NY","368369.46","0","0","0","0","736738.92","0","1105108.38","0","0","0","0","838949.74","838949.74","266158.65","0","53231.73","11051.08","223978","11198.9","212779.1"
"12.00","US4162Z","","SOF","LLC","C","BOARD","C","2018.00","USA","NY","2434741.13","0","0","0","0","4869482.25","0","7304223.38","0","0","0","0","6340688.67","6340688.67","963534.71","0","192706.94","73042.23","843870","42193.5","801676.5"
"12.00","US4313Z","","SOF","LLC","C","BOARD","A1","2018.00","USA","NY","2739035.93","0","0","0","0","5478071.86","0","8217107.79","0","0","0","0","7876361.64","7876361.64","340746.15","0","68149.23","82171.08","354768","17738.4","337029.6"
"12.00","US4314Z","","SOF","LLC","C","BOARD","A1","2018.00","USA","NY","2851286.73","0","0","0","0","5702573.46","0","8553860.19","0","0","0","0","7775149.69","7775149.69","778710.5","0","155742.1","85538.6","708507","35425.35","673081.65"
"12.00","US4320Z","","SOF","LLC","C","BOARD","Ba1","2018.00","USA","NY","1182990.81","0","0","0","0","2365981.62","0","3548972.43","0","0","0","0","3463969.59","3463969.59","85002.84","0","17000.57","35489.72","103492","5174.6","98317.4"
"12.00","US4321Z","","SOF","LLC","C","BOARD","Ba1","2018.00","USA","NY","3087190.14","0","0","0","0","6174380.28","0","9261570.42","0","0","0","0","8954678.8","8954678.8","306891.62","0","61378.32","92615.7","338129","16906.45","321222.55"
"12.00","US4340Z","","IND","LLC","C","BOARD","C","2018.00","USA","NY","1372348.11","0","0","0","0","2744696.22","0","4117044.33","0","0","0","0","3028867.39","3028867.39","1088176.95","0","217635.39","41170.44","911712","45585.6","866126.4"
"12.00","US4341Z","","IND","LLC","C","BOARD","C","2018.00","USA","NY","1219811.85","0","0","0","0","2439623.71","0","3659435.56","0","0","0","0","3336097.25","3336097.25","323338.31","0","64667.66","36594.36","295265","14763.25","280501.75"
"12.00","US4342Z","","IND","LLC","C","BOARD","C","2018.00","USA","NY","1123818.62","0","0","0","0","2247637.23","0","3371455.85","0","0","0","0","2463086.55","2463086.55","908369.3","0","181673.86","33714.56","760410","38020.5","722389.5"
"12.00","US4343Z","","IND","LLC","C","BOARD","C","2018.00","USA","NY","1061550.38","0","0","0","0","2123100.76","0","3184651.14","0","0","0","0","2292736.78","2292736.78","891914.36","0","178382.87","31846.51","745378","37268.9","708109.1"
"12.00","US4465Z","","FIN","LLC","C","BOARD","A1","2018.00","USA","NY","1146992.21","0","0","0","0","2293984.41","0","3440976.62","0","0","0","0","2716335.08","2716335.08","724641.54","0","144928.31","34409.77","614123","30706.15","583416.85"
"12.00","US4466Z","","FIN","LLC","C","BOARD","A1","2018.00","USA","NY","2476726.45","0","0","0","0","4953452.9","0","7430179.36","0","0","0","0","6911242.85","6911242.85","518936.51","0","103787.3","74301.79","489451","24472.55","464978.45"
"12.00","US4507Z","","IND","LLC","C","BOARD","C","2018.00","USA","NY","2524261.91","0","0","0","0","5048523.82","0","7572785.73","0","0","0","0","6456505.55","6456505.55","1116280.18","0","223256.04","75727.86","968752","48437.6","920314.4"
"12.00","US4663Z","","IND","LLC","C","BOARD","Ba1","2018.00","USA","NY","1263191.64","0","0","0","0","2526383.28","0","3789574.93","0","0","0","0","2940319.61","2940319.61","849255.31","0","169851.06","37895.75","717300","35865","681435"
"12.00","US4665Z","","IND","LLC","C","BOARD","Ba1","2018.00","USA","NY","1191080.36","0","0","0","0","2382160.73","0","3573241.09","0","0","0","0","3435005.36","3435005.36","138235.74","0","27647.15","35732.41","146321","7316.05","139004.95"
"12.00","US4666Z","","IND","LLC","C","BOARD","Ba1","2018.00","USA","NY","2291706.45","0","0","0","0","4583412.91","0","6875119.36","0","0","0","0","6130957.1","6130957.1","744162.26","0","148832.45","68751.19","664081","33204.05","630876.95"
"12.00","US4775Z","","FIN","LLC","C","BOARD","A1","2018.00","USA","NY","2006365.49","0","0","0","0","4012730.99","0","6019096.48","0","0","0","0","5870672.69","5870672.69","148423.79","0","29684.76","60190.96","178930","8946.5","169983.5"
"12.00","US4776Z","","FIN","LLC","C","BOARD","A1","2018.00","USA","NY","2549514.67","0","0","0","0","5099029.34","0","7648544.01","0","0","0","0","7203452.06","7203452.06","445091.95","0","89018.39","76485.44","432559","21627.95","410931.05"
"12.00","US4777Z","","FIN","LLC","C","BOARD","A1","2018.00","USA","NY","2869360.05","0","0","0","0","5738720.11","0","8608080.16","0","0","0","0","8122611.17","8122611.17","485469","0","97093.8","86080.8","474456","23722.8","450733.2"
"12.00","US4778Z","","FIN","LLC","C","BOARD","A1","2018.00","USA","NY","737786.64","0","0","0","0","1475573.28","0","2213359.92","0","0","0","0","1103593.17","1103593.17","1109766.75","0","221953.35","22133.6","909947","45497.35","864449.65"
"12.00","US4811Z","","FIN","LLC","C","BOARD","Ba1","2018.00","USA","NY","2537040.9","0","0","0","0","5074081.79","0","7611122.69","0","0","0","0","6904766.72","6904766.72","706355.97","0","141271.19","76111.23","641196","32059.8","609136.2"
"12.00","US4812Z","","FIN","LLC","C","BOARD","Ba1","2018.00","USA","NY","1385358.36","0","0","0","0","2770716.71","0","4156075.07","0","0","0","0","3463417.25","3463417.25","692657.81","0","138531.56","41560.75","595687","29784.35","565902.65"
"12.00","US4813Z","","FIN","LLC","C","BOARD","Ba1","2018.00","USA","NY","974690.43","0","0","0","0","1949380.86","0","2924071.29","0","0","0","0","1804125.93","1804125.93","1119945.36","0","223989.07","29240.71","925197","46259.85","878937.15"
"12.00","US4923Z","","IND","LLC","C","BOARD","A1","2018.00","USA","NY","587939.84","0","0","0","0","1175879.67","0","1763819.51","0","0","0","0","988573.5","988573.5","775246.01","0","155049.2","17638.2","637835","31891.75","605943.25"
"12.00","US4924Z","","IND","LLC","C","BOARD","A1","2018.00","USA","NY","796636.68","0","0","0","0","1593273.35","0","2389910.03","0","0","0","0","1498986.41","1498986.41","890923.62","0","178184.72","23899.1","736638","36831.9","699806.1"
"12.00","US4925Z","","IND","LLC","C","BOARD","A1","2018.00","USA","NY","2796591.81","0","0","0","0","5593183.62","0","8389775.43","0","0","0","0","7284180.12","7284180.12","1105595.31","0","221119.06","83897.75","968374","48418.7","919955.3"
"12.00","US4926Z","","IND","LLC","C","BOARD","A1","2018.00","USA","NY","1039269.47","0","0","0","0","2078538.95","0","3117808.42","0","0","0","0","2016584.77","2016584.77","1101223.64","0","220244.73","31178.08","912157","45607.85","866549.15"
"12.00","US4965Z","","SOF","LLC","C","BOARD","C","2018.00","USA","NY","1833326.44","0","0","0","0","3666652.88","0","5499979.31","0","0","0","0","5337442.81","5337442.81","162536.51","0","32507.3","54999.79","185029","9251.45","175777.55"
"12.00","US4966Z","","SOF","LLC","C","BOARD","C","2018.00","USA","NY","2994151.15","0","0","0","0","5988302.29","0","8982453.44","0","0","0","0","8173992.86","8173992.86","808460.58","0","161692.12","89824.53","736593","36829.65","699763.35"
"12.00","US4990Z","","SOF","LLC","C","BOARD","Ba1","2018.00","USA","NY","1050579.72","0","0","0","0","2101159.44","0","3151739.16","0","0","0","0","2173789.65","2173789.65","977949.51","0","195589.9","31517.39","813877","40693.85","773183.15"
"12.00","US5065Z","","SOF","LLC","C","BOARD","A1","2018.00","USA","NY","1569133.64","0","0","0","0","3138267.28","0","4707400.92","0","0","0","0","4063462.18","4063462.18","643938.74","0","128787.75","47074.01","562225","28111.25","534113.75"
"12.00","US5066Z","","SOF","LLC","C","BOARD","A1","2018.00","USA","NY","2221041.97","0","0","0","0","4442083.94","0","6663125.91","0","0","0","0","5638533.74","5638533.74","1024592.18","0","204918.44","66631.26","886305","44315.25","841989.75"
"12.00","US5067Z","","SOF","LLC","C","BOARD","A1","2018.00","USA","NY","1571424.89","0","0","0","0","3142849.78","0","4714274.67","0","0","0","0","4453095.6","4453095.6","261179.07","0","52235.81","47142.75","256086","12804.3","243281.7"
"12.00","US5071Z","","FIN","LLC","C","BOARD","C","2018.00","USA","NY","822108.68","0","0","0","0","1644217.36","0","2466326.04","0","0","0","0","2060587.61","2060587.61","405738.42","0","81147.68","24663.26","349254","17462.7","331791.3"
